group_id	items_in_group	lo_value	p	FDR	goodsgrna
KRTAP12-2	8	5.7494e-01	8.1440e-01	1.000000	4
CCDC74B	8	5.7497e-01	8.1442e-01	1.000000	2
MSI2	9	5.7497e-01	8.1442e-01	1.000000	3
CLASP1	10	5.7506e-01	8.1447e-01	1.000000	5
C12orf56	2	5.7509e-01	8.1449e-01	1.000000	1
RAB27B	10	5.7514e-01	8.1453e-01	1.000000	2
ZNF577	10	5.7518e-01	8.1455e-01	1.000000	3
EIF2B3	6	5.7522e-01	8.1457e-01	1.000000	3
LHCGR	9	5.7522e-01	8.1458e-01	1.000000	3
LGI1	7	5.7556e-01	8.1481e-01	1.000000	3
PPAPDC1B	10	5.7560e-01	8.1484e-01	1.000000	4
AMY2B	12	5.7571e-01	8.1491e-01	1.000000	5
GSDMD	5	5.7581e-01	8.1497e-01	1.000000	2
INHA	10	5.7583e-01	8.1498e-01	1.000000	1
OR51A4	11	5.7604e-01	8.1513e-01	1.000000	4
FLOT1	9	5.7625e-01	8.1526e-01	1.000000	3
IL25	11	5.7629e-01	8.1528e-01	1.000000	2
BRF2	6	5.7629e-01	8.1528e-01	1.000000	3
SETD9	11	5.7642e-01	8.1536e-01	1.000000	2
ZNF248	4	5.7646e-01	8.1538e-01	1.000000	2
DENND4A	9	5.7647e-01	8.1539e-01	1.000000	4
CRYGD	9	5.7648e-01	8.1539e-01	1.000000	2
GNG12	11	5.7654e-01	8.1543e-01	1.000000	1
MYBL1	12	5.7674e-01	8.1555e-01	1.000000	4
ZNF175	10	5.7678e-01	8.1557e-01	1.000000	4
SLC35F5	6	5.7689e-01	8.1564e-01	1.000000	2
TGFB2	9	5.7691e-01	8.1565e-01	1.000000	4
TIPRL	10	5.7715e-01	8.1579e-01	1.000000	4
KCTD15	3	5.7727e-01	8.1587e-01	1.000000	1
SYTL5	11	5.7727e-01	8.1587e-01	1.000000	5
SHANK2	9	5.7730e-01	8.1589e-01	1.000000	3
CHD9	10	5.7737e-01	8.1593e-01	1.000000	5
C15orf40	6	5.7739e-01	8.1595e-01	1.000000	3
PPP2R5E	9	5.7746e-01	8.1600e-01	1.000000	4
TP53I3	6	5.7757e-01	8.1607e-01	1.000000	2
RTEL1	10	5.7783e-01	8.1624e-01	1.000000	4
WASF3	8	5.7789e-01	8.1628e-01	1.000000	2
SMIM3	11	5.7797e-01	8.1633e-01	1.000000	2
HIST1H4K	6	5.7821e-01	8.1649e-01	1.000000	3
CCNB1IP1	5	5.7834e-01	8.1657e-01	1.000000	1
ABCA12	7	5.7835e-01	8.1658e-01	1.000000	2
EPT1	7	5.7850e-01	8.1668e-01	1.000000	3
RNASE11	11	5.7876e-01	8.1685e-01	1.000000	5
SPDYE3	9	5.7885e-01	8.1690e-01	1.000000	1
PRDM4	8	5.7890e-01	8.1693e-01	1.000000	4
SIN3B	11	5.7931e-01	8.1723e-01	1.000000	4
PTCD2	5	5.7937e-01	8.1726e-01	1.000000	2
MOB1B	6	5.7943e-01	8.1730e-01	1.000000	3
AMMECR1	9	5.7943e-01	8.1730e-01	1.000000	2
CLDN18	9	5.7943e-01	8.1730e-01	1.000000	3
RPP14	5	5.7953e-01	8.1737e-01	1.000000	2
LHX2	8	5.7963e-01	8.1743e-01	1.000000	2
CELSR1	6	5.7963e-01	8.1743e-01	1.000000	3
MTL5	12	5.7975e-01	8.1750e-01	1.000000	4
RCOR2	11	5.7990e-01	8.1758e-01	1.000000	4
ASIC2	9	5.8002e-01	8.1766e-01	1.000000	3
SLC9B1	9	5.8009e-01	8.1771e-01	1.000000	3
GSKIP	8	5.8020e-01	8.1778e-01	1.000000	3
SCAF4	10	5.8020e-01	8.1778e-01	1.000000	3
PKD1L2	9	5.8032e-01	8.1785e-01	1.000000	4
MEMO1	8	5.8052e-01	8.1797e-01	1.000000	4
ZNF727	11	5.8061e-01	8.1802e-01	1.000000	3
GRWD1	7	5.8066e-01	8.1806e-01	1.000000	3
NAF1	8	5.8088e-01	8.1819e-01	1.000000	4
SLC9A4	10	5.8090e-01	8.1820e-01	1.000000	3
SPG21	6	5.8116e-01	8.1834e-01	1.000000	1
TANC1	11	5.8126e-01	8.1840e-01	1.000000	4
ATP5O	8	5.8131e-01	8.1844e-01	1.000000	4
USP17L8	8	5.8141e-01	8.1850e-01	1.000000	3
DVL3	9	5.8143e-01	8.1851e-01	1.000000	3
KLK12	9	5.8155e-01	8.1858e-01	1.000000	3
TROVE2	7	5.8161e-01	8.1862e-01	1.000000	3
MMP27	8	5.8161e-01	8.1862e-01	1.000000	2
PSG11	9	5.8162e-01	8.1863e-01	1.000000	4
OR14J1	9	5.8164e-01	8.1864e-01	1.000000	3
negative164	10	5.8171e-01	8.1868e-01	1.000000	2
AFAP1L1	10	5.8175e-01	8.1870e-01	1.000000	5
AKNA	10	5.8185e-01	8.1876e-01	1.000000	2
KCNS3	9	5.8185e-01	8.1877e-01	1.000000	3
C2orf73	8	5.8208e-01	8.1890e-01	1.000000	2
MGEA5	10	5.8213e-01	8.1893e-01	1.000000	4
COPZ1	11	5.8216e-01	8.1895e-01	1.000000	3
FAM181A	11	5.8218e-01	8.1896e-01	1.000000	5
TOE1	10	5.8249e-01	8.1915e-01	1.000000	5
CLDN2	9	5.8252e-01	8.1916e-01	1.000000	4
SLC30A6	9	5.8255e-01	8.1918e-01	1.000000	4
RFC1	5	5.8255e-01	8.1918e-01	1.000000	1
UBE2S	6	5.8259e-01	8.1920e-01	1.000000	2
BCL7B	8	5.8259e-01	8.1921e-01	1.000000	3
OR2L8	12	5.8267e-01	8.1926e-01	1.000000	2
MICAL2	7	5.8273e-01	8.1929e-01	1.000000	3
FOXRED2	6	5.8285e-01	8.1937e-01	1.000000	2
OCRL	4	5.8295e-01	8.1943e-01	1.000000	2
negative193	6	5.8310e-01	8.1954e-01	1.000000	3
UGT2B15	11	5.8323e-01	8.1962e-01	1.000000	4
CCDC38	10	5.8342e-01	8.1973e-01	1.000000	4
PDCD6	9	5.8346e-01	8.1975e-01	1.000000	4
KRTAP19-6	6	5.8350e-01	8.1978e-01	1.000000	3
ANKRD27	11	5.8370e-01	8.1990e-01	1.000000	1
ZBTB7C	9	5.8383e-01	8.1999e-01	1.000000	3
TMEM184C	10	5.8387e-01	8.2001e-01	1.000000	3
MDM4	11	5.8410e-01	8.2015e-01	1.000000	4
UBE2U	11	5.8459e-01	8.2046e-01	1.000000	3
DEPDC1B	6	5.8478e-01	8.2057e-01	1.000000	3
PPP2R5C	9	5.8497e-01	8.2069e-01	1.000000	2
ZNF891	10	5.8498e-01	8.2069e-01	1.000000	2
DMXL2	7	5.8504e-01	8.2073e-01	1.000000	3
ZBTB49	10	5.8509e-01	8.2076e-01	1.000000	1
DYRK1A	10	5.8517e-01	8.2081e-01	1.000000	3
MROH6	7	5.8519e-01	8.2083e-01	1.000000	2
SDHAF4	8	5.8520e-01	8.2083e-01	1.000000	3
CAPZA2	9	5.8529e-01	8.2089e-01	1.000000	1
PLA2G12B	10	5.8565e-01	8.2112e-01	1.000000	2
PRDM8	9	5.8577e-01	8.2119e-01	1.000000	4
GPR176	9	5.8585e-01	8.2125e-01	1.000000	1
ZFYVE1	6	5.8590e-01	8.2128e-01	1.000000	3
ZSCAN10	7	5.8609e-01	8.2140e-01	1.000000	3
OR5AN1	6	5.8690e-01	8.2190e-01	1.000000	2
ZBTB3	10	5.8712e-01	8.2205e-01	1.000000	4
SMAD1	6	5.8724e-01	8.2212e-01	1.000000	3
ZIM3	11	5.8747e-01	8.2227e-01	1.000000	4
FANCD2	10	5.8752e-01	8.2229e-01	1.000000	5
PPAPDC2	11	5.8759e-01	8.2233e-01	1.000000	4
RAB5B	7	5.8759e-01	8.2233e-01	1.000000	2
MAP2K6	8	5.8770e-01	8.2240e-01	1.000000	4
S100A6	8	5.8772e-01	8.2241e-01	1.000000	2
AKR1C3	10	5.8775e-01	8.2243e-01	1.000000	3
CCDC7	8	5.8785e-01	8.2250e-01	1.000000	4
C12orf80	8	5.8787e-01	8.2251e-01	1.000000	3
negative308	9	5.8791e-01	8.2254e-01	1.000000	2
GPC6	10	5.8806e-01	8.2264e-01	1.000000	3
FAM83G	10	5.8815e-01	8.2269e-01	1.000000	4
TPRN	8	5.8851e-01	8.2291e-01	1.000000	4
ADAM29	11	5.8856e-01	8.2294e-01	1.000000	4
SACS	10	5.8862e-01	8.2297e-01	1.000000	5
SLC6A1	8	5.8865e-01	8.2299e-01	1.000000	2
ITGB2	4	5.8872e-01	8.2303e-01	1.000000	1
KRTAP21-1	11	5.8887e-01	8.2312e-01	1.000000	3
ZBTB1	11	5.8894e-01	8.2316e-01	1.000000	4
PCDHB1	10	5.8897e-01	8.2319e-01	1.000000	3
CHORDC1	4	5.8919e-01	8.2331e-01	1.000000	2
IDI2	7	5.8922e-01	8.2333e-01	1.000000	3
GCNT3	9	5.8923e-01	8.2334e-01	1.000000	3
ZBTB9	5	5.8933e-01	8.2340e-01	1.000000	2
C8orf74	11	5.8937e-01	8.2342e-01	1.000000	3
KIDINS220	9	5.8946e-01	8.2348e-01	1.000000	3
NPR1	11	5.8948e-01	8.2350e-01	1.000000	4
DBNDD1	8	5.8963e-01	8.2358e-01	1.000000	3
ARNT	9	5.8973e-01	8.2366e-01	1.000000	4
ZNF324	9	5.8974e-01	8.2366e-01	1.000000	4
PTMS	8	5.9000e-01	8.2382e-01	1.000000	4
HYOU1	10	5.9002e-01	8.2383e-01	1.000000	3
SHF	10	5.9006e-01	8.2385e-01	1.000000	3
CCR1	7	5.9010e-01	8.2387e-01	1.000000	3
DNAJC5	10	5.9011e-01	8.2387e-01	1.000000	5
SGPP2	6	5.9024e-01	8.2395e-01	1.000000	3
SYNJ2	8	5.9028e-01	8.2397e-01	1.000000	2
EIF5A2	11	5.9031e-01	8.2399e-01	1.000000	5
MYO1D	10	5.9038e-01	8.2404e-01	1.000000	4
SMARCE1	11	5.9048e-01	8.2411e-01	1.000000	5
MTHFS	10	5.9052e-01	8.2413e-01	1.000000	3
negative215	12	5.9069e-01	8.2425e-01	1.000000	4
VIL1	7	5.9073e-01	8.2427e-01	1.000000	3
KIRREL	9	5.9087e-01	8.2435e-01	1.000000	3
ADGRE3	9	5.9087e-01	8.2435e-01	1.000000	3
VWA5B2	6	5.9089e-01	8.2436e-01	1.000000	1
NCOR1	8	5.9090e-01	8.2436e-01	1.000000	4
ITIH2	9	5.9103e-01	8.2445e-01	1.000000	3
SLC35B3	8	5.9108e-01	8.2449e-01	1.000000	4
NFATC1	10	5.9113e-01	8.2453e-01	1.000000	4
EDDM3A	11	5.9124e-01	8.2461e-01	1.000000	2
CAPN5	11	5.9127e-01	8.2462e-01	1.000000	5
ARHGAP23	9	5.9148e-01	8.2476e-01	1.000000	4
HYLS1	10	5.9153e-01	8.2479e-01	1.000000	5
CYP3A4	9	5.9179e-01	8.2497e-01	1.000000	4
ZNF671	3	5.9186e-01	8.2500e-01	1.000000	1
SLC26A1	9	5.9186e-01	8.2500e-01	1.000000	3
PRAMEF4	11	5.9206e-01	8.2512e-01	1.000000	3
AGBL5	8	5.9213e-01	8.2517e-01	1.000000	3
DUSP16	10	5.9239e-01	8.2535e-01	1.000000	2
HEPACAM	8	5.9248e-01	8.2541e-01	1.000000	4
NUMBL	8	5.9254e-01	8.2545e-01	1.000000	4
SNX2	6	5.9266e-01	8.2551e-01	1.000000	3
SH3RF3	11	5.9294e-01	8.2568e-01	1.000000	4
SEMA6A	12	5.9306e-01	8.2576e-01	1.000000	4
MTERF2	9	5.9313e-01	8.2580e-01	1.000000	4
SIAE	10	5.9314e-01	8.2581e-01	1.000000	4
TCEA2	10	5.9331e-01	8.2591e-01	1.000000	3
CTSV	7	5.9332e-01	8.2591e-01	1.000000	3
ROM1	4	5.9342e-01	8.2598e-01	1.000000	2
TSPAN12	10	5.9345e-01	8.2600e-01	1.000000	2
SHANK1	9	5.9367e-01	8.2612e-01	1.000000	4
KHDC3L	3	5.9372e-01	8.2615e-01	1.000000	1
FAIM	9	5.9375e-01	8.2616e-01	1.000000	3
G6PC2	11	5.9376e-01	8.2617e-01	1.000000	4
TPK1	8	5.9381e-01	8.2620e-01	1.000000	3
SLC17A4	7	5.9392e-01	8.2627e-01	1.000000	3
LRRIQ3	11	5.9402e-01	8.2633e-01	1.000000	3
ZDHHC1	9	5.9409e-01	8.2637e-01	1.000000	4
DZANK1	8	5.9410e-01	8.2638e-01	1.000000	4
CHST4	3	5.9412e-01	8.2639e-01	1.000000	1
BOK	4	5.9428e-01	8.2649e-01	1.000000	2
GCH1	8	5.9442e-01	8.2657e-01	1.000000	4
CYP2A6	10	5.9442e-01	8.2657e-01	1.000000	4
PUS7L	10	5.9455e-01	8.2663e-01	1.000000	3
UGT1A3	5	5.9473e-01	8.2674e-01	1.000000	2
TRPM7	8	5.9477e-01	8.2677e-01	1.000000	2
KRT34	9	5.9495e-01	8.2687e-01	1.000000	3
FBN2	9	5.9500e-01	8.2691e-01	1.000000	3
PCIF1	10	5.9505e-01	8.2694e-01	1.000000	4
ABCF1	10	5.9516e-01	8.2700e-01	1.000000	3
C9orf72	5	5.9517e-01	8.2700e-01	1.000000	2
C11orf97	9	5.9518e-01	8.2700e-01	1.000000	4
OPRK1	8	5.9518e-01	8.2700e-01	1.000000	3
SUSD2	11	5.9523e-01	8.2704e-01	1.000000	5
CTAGE6	4	5.9524e-01	8.2704e-01	1.000000	2
COX18	8	5.9526e-01	8.2705e-01	1.000000	1
TRIM47	10	5.9536e-01	8.2711e-01	1.000000	4
MS4A12	8	5.9539e-01	8.2713e-01	1.000000	4
KRTCAP3	8	5.9561e-01	8.2726e-01	1.000000	2
IFNA14	7	5.9566e-01	8.2729e-01	1.000000	2
COL4A1	9	5.9568e-01	8.2730e-01	1.000000	1
KRT3	8	5.9596e-01	8.2747e-01	1.000000	3
C9orf40	4	5.9602e-01	8.2750e-01	1.000000	1
RNF7	9	5.9612e-01	8.2755e-01	1.000000	4
SNRNP70	10	5.9632e-01	8.2767e-01	1.000000	3
ZNF571	10	5.9646e-01	8.2775e-01	1.000000	3
CHD2	10	5.9652e-01	8.2779e-01	1.000000	3
ALG9	8	5.9681e-01	8.2798e-01	1.000000	4
C2orf27A	10	5.9688e-01	8.2801e-01	1.000000	3
FRMD6	7	5.9690e-01	8.2803e-01	1.000000	1
ZFR	11	5.9699e-01	8.2807e-01	1.000000	4
CAMKV	10	5.9711e-01	8.2814e-01	1.000000	3
EPM2A	4	5.9721e-01	8.2819e-01	1.000000	2
ZNF329	12	5.9737e-01	8.2827e-01	1.000000	2
CCDC30	11	5.9746e-01	8.2832e-01	1.000000	4
ZFP57	11	5.9750e-01	8.2834e-01	1.000000	3
GNB2	5	5.9766e-01	8.2842e-01	1.000000	2
ARG2	10	5.9779e-01	8.2850e-01	1.000000	3
GUF1	5	5.9799e-01	8.2861e-01	1.000000	2
SPC24	7	5.9804e-01	8.2864e-01	1.000000	3
GNLY	7	5.9805e-01	8.2864e-01	1.000000	3
STOM	12	5.9808e-01	8.2866e-01	1.000000	5
GLIPR1	10	5.9815e-01	8.2871e-01	1.000000	2
HSPA1L	10	5.9817e-01	8.2872e-01	1.000000	4
ANAPC11	11	5.9820e-01	8.2874e-01	1.000000	5
GPRASP1	3	5.9823e-01	8.2875e-01	1.000000	1
HENMT1	3	5.9833e-01	8.2881e-01	1.000000	1
CEP76	12	5.9834e-01	8.2881e-01	1.000000	4
IL1RL2	8	5.9854e-01	8.2893e-01	1.000000	3
R3HCC1L	11	5.9857e-01	8.2894e-01	1.000000	3
ZNF318	7	5.9871e-01	8.2903e-01	1.000000	3
PGLYRP2	9	5.9873e-01	8.2904e-01	1.000000	2
ALDH18A1	10	5.9879e-01	8.2907e-01	1.000000	3
C16orf54	9	5.9881e-01	8.2908e-01	1.000000	4
CYB561D1	8	5.9894e-01	8.2915e-01	1.000000	4
HACD2	8	5.9898e-01	8.2917e-01	1.000000	3
MAP6D1	8	5.9922e-01	8.2931e-01	1.000000	4
PAK1	4	5.9924e-01	8.2932e-01	1.000000	2
YRDC	5	5.9936e-01	8.2939e-01	1.000000	1
KRT80	6	5.9953e-01	8.2949e-01	1.000000	3
CGRRF1	12	5.9962e-01	8.2955e-01	1.000000	5
C3orf14	6	5.9962e-01	8.2955e-01	1.000000	3
COLGALT2	9	5.9968e-01	8.2958e-01	1.000000	2
VAV2	10	5.9978e-01	8.2964e-01	1.000000	1
AKAP5	8	5.9997e-01	8.2976e-01	1.000000	3
negative23	11	6.0008e-01	8.2982e-01	1.000000	2
FAM177B	11	6.0016e-01	8.2986e-01	1.000000	5
AKAP14	6	6.0025e-01	8.2990e-01	1.000000	2
CD4	8	6.0039e-01	8.2998e-01	1.000000	3
IL33	9	6.0048e-01	8.3003e-01	1.000000	4
HAVCR2	11	6.0063e-01	8.3011e-01	1.000000	4
LOC102724279	12	6.0080e-01	8.3020e-01	1.000000	2
VDAC2	6	6.0081e-01	8.3021e-01	1.000000	3
IL5	8	6.0083e-01	8.3022e-01	1.000000	3
PIP5K1C	4	6.0084e-01	8.3023e-01	1.000000	2
SH2B2	5	6.0099e-01	8.3032e-01	1.000000	1
COX4I2	8	6.0105e-01	8.3036e-01	1.000000	4
IFT43	6	6.0106e-01	8.3037e-01	1.000000	3
RAPGEF2	11	6.0112e-01	8.3040e-01	1.000000	4
ARMC3	7	6.0149e-01	8.3061e-01	1.000000	2
EHD3	9	6.0152e-01	8.3063e-01	1.000000	4
LBR	6	6.0163e-01	8.3069e-01	1.000000	3
LGALS16	8	6.0173e-01	8.3075e-01	1.000000	3
PRRC1	11	6.0185e-01	8.3083e-01	1.000000	5
COG3	6	6.0211e-01	8.3097e-01	1.000000	3
BCL2L12	8	6.0224e-01	8.3104e-01	1.000000	4
ARL13B	6	6.0239e-01	8.3113e-01	1.000000	3
PDGFD	7	6.0247e-01	8.3117e-01	1.000000	2
IKZF3	10	6.0260e-01	8.3125e-01	1.000000	4
UNC13A	11	6.0266e-01	8.3128e-01	1.000000	3
ZNF813	11	6.0268e-01	8.3130e-01	1.000000	3
SOX17	8	6.0270e-01	8.3131e-01	1.000000	4
TMEM43	9	6.0281e-01	8.3137e-01	1.000000	2
SEMA4B	8	6.0288e-01	8.3141e-01	1.000000	2
C8orf58	4	6.0290e-01	8.3142e-01	1.000000	2
ZNF844	11	6.0294e-01	8.3145e-01	1.000000	4
AXDND1	8	6.0302e-01	8.3149e-01	1.000000	3
negative271	9	6.0303e-01	8.3149e-01	1.000000	4
TGFBRAP1	7	6.0322e-01	8.3160e-01	1.000000	3
ZDHHC2	7	6.0355e-01	8.3181e-01	1.000000	3
RAB27A	5	6.0361e-01	8.3184e-01	1.000000	2
G3BP2	5	6.0368e-01	8.3188e-01	1.000000	2
RAB1A	10	6.0369e-01	8.3188e-01	1.000000	4
TNIK	8	6.0379e-01	8.3194e-01	1.000000	3
CDC42BPA	8	6.0388e-01	8.3198e-01	1.000000	3
CHAT	9	6.0436e-01	8.3226e-01	1.000000	4
ZNF384	8	6.0439e-01	8.3229e-01	1.000000	4
negative118	11	6.0449e-01	8.3235e-01	1.000000	5
KPRP	11	6.0462e-01	8.3242e-01	1.000000	4
PDCD10	8	6.0464e-01	8.3244e-01	1.000000	3
negative238	10	6.0466e-01	8.3244e-01	1.000000	3
ZKSCAN4	11	6.0466e-01	8.3245e-01	1.000000	5
GNAT2	8	6.0481e-01	8.3254e-01	1.000000	4
CDK12	12	6.0484e-01	8.3256e-01	1.000000	4
TREH	8	6.0494e-01	8.3262e-01	1.000000	3
PPP2R1B	9	6.0502e-01	8.3266e-01	1.000000	2
TMEM181	8	6.0510e-01	8.3271e-01	1.000000	3
MAG	11	6.0515e-01	8.3275e-01	1.000000	3
C5orf64	11	6.0516e-01	8.3275e-01	1.000000	3
ZHX3	9	6.0522e-01	8.3279e-01	1.000000	1
EPHB1	7	6.0541e-01	8.3291e-01	1.000000	3
GGCT	9	6.0544e-01	8.3293e-01	1.000000	3
ENPP4	10	6.0548e-01	8.3295e-01	1.000000	3
STPG2	11	6.0566e-01	8.3305e-01	1.000000	1
CITED4	7	6.0573e-01	8.3309e-01	1.000000	3
XPC	6	6.0594e-01	8.3322e-01	1.000000	3
ADGRF2	8	6.0605e-01	8.3329e-01	1.000000	4
OLR1	7	6.0625e-01	8.3339e-01	1.000000	2
OR4C3	9	6.0636e-01	8.3346e-01	1.000000	1
LOC389199	8	6.0640e-01	8.3349e-01	1.000000	1
KRTAP6-3	8	6.0651e-01	8.3355e-01	1.000000	2
NCDN	7	6.0666e-01	8.3364e-01	1.000000	3
negative160	11	6.0668e-01	8.3365e-01	1.000000	5
ZNF620	8	6.0672e-01	8.3367e-01	1.000000	3
TMTC3	4	6.0672e-01	8.3367e-01	1.000000	2
EFHD1	9	6.0705e-01	8.3385e-01	1.000000	3
APOBEC3A	8	6.0714e-01	8.3391e-01	1.000000	3
LELP1	7	6.0715e-01	8.3391e-01	1.000000	3
DSN1	11	6.0738e-01	8.3406e-01	1.000000	3
RAP1A	10	6.0746e-01	8.3410e-01	1.000000	4
C1orf174	9	6.0748e-01	8.3411e-01	1.000000	2
ZNF880	10	6.0754e-01	8.3414e-01	1.000000	2
TCEANC	8	6.0772e-01	8.3424e-01	1.000000	3
GPATCH3	4	6.0775e-01	8.3426e-01	1.000000	2
LPAR2	10	6.0791e-01	8.3436e-01	1.000000	3
CRCP	9	6.0806e-01	8.3444e-01	1.000000	4
CMTM5	12	6.0807e-01	8.3444e-01	1.000000	4
NPIPB11	8	6.0815e-01	8.3449e-01	1.000000	3
BMP10	9	6.0818e-01	8.3451e-01	1.000000	2
CLEC9A	9	6.0820e-01	8.3452e-01	1.000000	3
C9orf129	8	6.0820e-01	8.3452e-01	1.000000	3
RFPL2	9	6.0833e-01	8.3459e-01	1.000000	4
NLRP3	11	6.0834e-01	8.3461e-01	1.000000	5
KIAA0753	6	6.0837e-01	8.3462e-01	1.000000	1
DMRTB1	10	6.0847e-01	8.3469e-01	1.000000	3
FRG2B	10	6.0848e-01	8.3469e-01	1.000000	4
GTF2A1L	4	6.0848e-01	8.3469e-01	1.000000	2
HNRNPCL2	9	6.0871e-01	8.3482e-01	1.000000	4
MFSD1	9	6.0894e-01	8.3493e-01	1.000000	3
ZBTB10	12	6.0977e-01	8.3542e-01	1.000000	4
DAPK3	10	6.0991e-01	8.3550e-01	1.000000	3
SCN10A	6	6.0998e-01	8.3555e-01	1.000000	3
WSCD1	9	6.1005e-01	8.3558e-01	1.000000	2
DUSP22	10	6.1014e-01	8.3563e-01	1.000000	4
CFAP58	7	6.1015e-01	8.3563e-01	1.000000	3
SCAF11	12	6.1018e-01	8.3565e-01	1.000000	2
FXYD4	10	6.1066e-01	8.3592e-01	1.000000	3
FOXD4L4	11	6.1067e-01	8.3593e-01	1.000000	2
DOPEY1	5	6.1073e-01	8.3596e-01	1.000000	2
B4GALNT1	6	6.1073e-01	8.3596e-01	1.000000	3
MTHFD2L	5	6.1073e-01	8.3596e-01	1.000000	2
NTRK3	12	6.1078e-01	8.3598e-01	1.000000	3
SMDT1	10	6.1110e-01	8.3614e-01	1.000000	4
CANX	5	6.1122e-01	8.3621e-01	1.000000	2
negative200	6	6.1133e-01	8.3626e-01	1.000000	3
PIGBOS1	9	6.1141e-01	8.3631e-01	1.000000	3
UBE2QL1	5	6.1146e-01	8.3633e-01	1.000000	2
OR2L2	9	6.1149e-01	8.3634e-01	1.000000	2
MYH14	8	6.1164e-01	8.3644e-01	1.000000	3
ZNF225	9	6.1167e-01	8.3645e-01	1.000000	3
ARHGAP11A	7	6.1167e-01	8.3645e-01	1.000000	3
OR6C74	11	6.1171e-01	8.3647e-01	1.000000	2
PLXDC1	7	6.1189e-01	8.3656e-01	1.000000	3
KIF2B	10	6.1225e-01	8.3675e-01	1.000000	3
SNAP91	11	6.1277e-01	8.3702e-01	1.000000	5
DNTT	8	6.1314e-01	8.3721e-01	1.000000	3
ATP5J	10	6.1319e-01	8.3724e-01	1.000000	3
VWC2	10	6.1328e-01	8.3729e-01	1.000000	3
HMGCLL1	6	6.1329e-01	8.3730e-01	1.000000	2
MBIP	3	6.1347e-01	8.3739e-01	1.000000	1
PICK1	8	6.1354e-01	8.3742e-01	1.000000	2
TSGA10IP	8	6.1379e-01	8.3757e-01	1.000000	3
COL17A1	11	6.1391e-01	8.3763e-01	1.000000	2
SERINC1	9	6.1398e-01	8.3767e-01	1.000000	4
FAM171B	6	6.1407e-01	8.3771e-01	1.000000	3
ZNF773	6	6.1420e-01	8.3778e-01	1.000000	3
ZNF233	11	6.1445e-01	8.3791e-01	1.000000	3
USP17L1	3	6.1462e-01	8.3800e-01	1.000000	1
EMC8	9	6.1481e-01	8.3808e-01	1.000000	2
MEF2A	9	6.1481e-01	8.3808e-01	1.000000	3
RWDD1	11	6.1484e-01	8.3810e-01	1.000000	3
GIPC1	12	6.1487e-01	8.3812e-01	1.000000	5
CHMP4B	3	6.1488e-01	8.3812e-01	1.000000	1
TMEM135	10	6.1522e-01	8.3830e-01	1.000000	3
FKBP14	11	6.1540e-01	8.3840e-01	1.000000	3
RPS6KL1	10	6.1541e-01	8.3841e-01	1.000000	4
ZNF669	6	6.1542e-01	8.3842e-01	1.000000	3
SLC2A7	6	6.1566e-01	8.3854e-01	1.000000	2
CPN1	5	6.1576e-01	8.3859e-01	1.000000	1
LOC100130880	9	6.1588e-01	8.3865e-01	1.000000	2
TAS2R39	11	6.1588e-01	8.3865e-01	1.000000	2
LINGO3	9	6.1629e-01	8.3885e-01	1.000000	3
DYNC1LI1	7	6.1643e-01	8.3892e-01	1.000000	3
ZEB1	6	6.1647e-01	8.3894e-01	1.000000	2
STMN1	10	6.1661e-01	8.3902e-01	1.000000	4
ZP1	5	6.1664e-01	8.3903e-01	1.000000	2
RPS6KA2	4	6.1701e-01	8.3922e-01	1.000000	2
CCNYL1	5	6.1713e-01	8.3928e-01	1.000000	2
ALG10B	10	6.1720e-01	8.3932e-01	1.000000	2
ZNF490	11	6.1739e-01	8.3941e-01	1.000000	3
CCDC171	12	6.1748e-01	8.3946e-01	1.000000	4
IFI27	10	6.1757e-01	8.3951e-01	1.000000	2
OXNAD1	11	6.1779e-01	8.3964e-01	1.000000	4
NLRP4	9	6.1780e-01	8.3965e-01	1.000000	4
PTPRS	10	6.1818e-01	8.3986e-01	1.000000	3
PPP3R2	11	6.1824e-01	8.3989e-01	1.000000	5
KMT2A	8	6.1839e-01	8.3997e-01	1.000000	3
SPAG1	8	6.1841e-01	8.3998e-01	1.000000	3
HCST	7	6.1849e-01	8.4002e-01	1.000000	2
TMOD1	6	6.1863e-01	8.4009e-01	1.000000	3
PLA2G2C	10	6.1883e-01	8.4018e-01	1.000000	3
SLFN14	9	6.1884e-01	8.4019e-01	1.000000	4
OR8B3	9	6.1897e-01	8.4027e-01	1.000000	4
DDX19B	10	6.1911e-01	8.4034e-01	1.000000	4
LOC729159	8	6.1921e-01	8.4039e-01	1.000000	3
L3HYPDH	9	6.1922e-01	8.4040e-01	1.000000	3
S100G	11	6.1927e-01	8.4042e-01	1.000000	4
CTPS2	10	6.1934e-01	8.4046e-01	1.000000	4
LOC100129697	9	6.1944e-01	8.4051e-01	1.000000	4
KIAA0430	11	6.1947e-01	8.4053e-01	1.000000	5
ITGB7	8	6.1985e-01	8.4072e-01	1.000000	2
TSHZ3	9	6.1996e-01	8.4078e-01	1.000000	4
NOV	10	6.1997e-01	8.4078e-01	1.000000	4
IGF2BP2	7	6.2044e-01	8.4104e-01	1.000000	3
EFCAB1	10	6.2052e-01	8.4109e-01	1.000000	4
SYPL1	12	6.2054e-01	8.4110e-01	1.000000	2
negative306	8	6.2083e-01	8.4126e-01	1.000000	3
AATK	7	6.2108e-01	8.4140e-01	1.000000	3
