group_id	items_in_group	lo_value	p	FDR	goodsgrna
DNAH11	8	7.6825e-01	8.7261e-01	1.000000	2
RANGAP1	10	7.6857e-01	8.7276e-01	1.000000	2
RAB12	2	7.6858e-01	8.7277e-01	1.000000	0
MCIDAS	6	7.6863e-01	8.7280e-01	1.000000	1
RETN	11	7.6876e-01	8.7286e-01	1.000000	3
RIMS1	8	7.6878e-01	8.7287e-01	1.000000	2
SCIMP	9	7.6891e-01	8.7294e-01	1.000000	2
TMA16	7	7.6895e-01	8.7295e-01	1.000000	2
DCAF12L2	8	7.6901e-01	8.7299e-01	1.000000	2
RNASEH2C	9	7.6902e-01	8.7299e-01	1.000000	1
CLIC6	5	7.6924e-01	8.7311e-01	1.000000	1
ECSIT	12	7.6938e-01	8.7318e-01	1.000000	2
GYLTL1B	7	7.6941e-01	8.7319e-01	1.000000	1
MCCC1	8	7.6989e-01	8.7343e-01	1.000000	2
RTN2	9	7.6990e-01	8.7343e-01	1.000000	2
CHCHD5	8	7.6992e-01	8.7345e-01	1.000000	2
MAU2	7	7.7002e-01	8.7350e-01	1.000000	1
negative113	9	7.7006e-01	8.7352e-01	1.000000	2
HSPE1	6	7.7036e-01	8.7368e-01	1.000000	1
ALK	12	7.7040e-01	8.7370e-01	1.000000	2
DTD1	8	7.7050e-01	8.7374e-01	1.000000	1
ADM	11	7.7074e-01	8.7387e-01	1.000000	3
IKZF4	4	7.7086e-01	8.7393e-01	1.000000	1
KIF11	5	7.7101e-01	8.7401e-01	1.000000	1
LYPD4	7	7.7106e-01	8.7405e-01	1.000000	2
TRAF3IP2	9	7.7118e-01	8.7410e-01	1.000000	2
PSTK	9	7.7136e-01	8.7419e-01	1.000000	1
IGFBP4	5	7.7151e-01	8.7426e-01	1.000000	1
LOC389602	7	7.7161e-01	8.7431e-01	1.000000	2
EIF3K	8	7.7175e-01	8.7438e-01	1.000000	1
SCML4	8	7.7197e-01	8.7449e-01	1.000000	1
MOCS1	11	7.7198e-01	8.7449e-01	1.000000	3
CUL9	6	7.7200e-01	8.7451e-01	1.000000	1
BOD1L1	4	7.7212e-01	8.7457e-01	1.000000	1
RESP18	7	7.7221e-01	8.7461e-01	1.000000	1
OR10G7	8	7.7309e-01	8.7503e-01	1.000000	1
AHNAK2	10	7.7335e-01	8.7517e-01	1.000000	2
KLK9	10	7.7338e-01	8.7518e-01	1.000000	2
ADAMTSL3	6	7.7342e-01	8.7520e-01	1.000000	1
CFAP126	9	7.7344e-01	8.7521e-01	1.000000	2
TUBGCP6	9	7.7354e-01	8.7526e-01	1.000000	1
AKR7A3	11	7.7359e-01	8.7528e-01	1.000000	3
AKAP8	9	7.7361e-01	8.7529e-01	1.000000	2
EIF2B1	8	7.7388e-01	8.7543e-01	1.000000	2
MESDC2	6	7.7392e-01	8.7545e-01	1.000000	1
SNX18	7	7.7398e-01	8.7547e-01	1.000000	1
IREB2	10	7.7409e-01	8.7552e-01	1.000000	2
APLP2	9	7.7416e-01	8.7556e-01	1.000000	2
NUTM2F	1	7.7426e-01	8.7561e-01	1.000000	0
SST	8	7.7427e-01	8.7561e-01	1.000000	2
TAF6L	8	7.7439e-01	8.7565e-01	1.000000	2
CPM	7	7.7448e-01	8.7570e-01	1.000000	1
CCDC88B	8	7.7466e-01	8.7579e-01	1.000000	2
RNF25	6	7.7496e-01	8.7594e-01	1.000000	1
DGCR14	4	7.7507e-01	8.7599e-01	1.000000	1
PRDM15	1	7.7516e-01	8.7603e-01	1.000000	0
PAK2	11	7.7527e-01	8.7609e-01	1.000000	2
EDIL3	6	7.7569e-01	8.7628e-01	1.000000	1
NIPAL4	7	7.7574e-01	8.7630e-01	1.000000	1
USP45	10	7.7576e-01	8.7631e-01	1.000000	2
DDR2	11	7.7578e-01	8.7632e-01	1.000000	3
POTEF	8	7.7588e-01	8.7636e-01	1.000000	1
PVRL2	11	7.7599e-01	8.7642e-01	1.000000	3
RGS12	12	7.7607e-01	8.7646e-01	1.000000	3
GTF2E1	11	7.7612e-01	8.7648e-01	1.000000	3
FLNA	4	7.7621e-01	8.7651e-01	1.000000	1
RBBP8	10	7.7637e-01	8.7659e-01	1.000000	1
SPATA8	4	7.7642e-01	8.7660e-01	1.000000	1
BRPF1	7	7.7648e-01	8.7663e-01	1.000000	1
HIST1H4E	9	7.7656e-01	8.7667e-01	1.000000	1
SLC25A40	8	7.7662e-01	8.7669e-01	1.000000	2
MAP3K11	8	7.7675e-01	8.7675e-01	1.000000	2
NAP1L4	12	7.7678e-01	8.7676e-01	1.000000	3
SEC14L3	9	7.7681e-01	8.7677e-01	1.000000	2
VRK2	12	7.7691e-01	8.7682e-01	1.000000	2
CCL7	10	7.7691e-01	8.7682e-01	1.000000	2
UBE2L6	9	7.7692e-01	8.7683e-01	1.000000	1
MGAT4B	9	7.7700e-01	8.7686e-01	1.000000	1
AP4M1	7	7.7715e-01	8.7694e-01	1.000000	1
RNF170	6	7.7718e-01	8.7695e-01	1.000000	1
SPG11	11	7.7728e-01	8.7699e-01	1.000000	1
WIPF2	6	7.7748e-01	8.7707e-01	1.000000	1
SF3B5	8	7.7751e-01	8.7708e-01	1.000000	2
ZNF440	12	7.7762e-01	8.7713e-01	1.000000	3
S100A13	7	7.7774e-01	8.7719e-01	1.000000	1
SHKBP1	8	7.7784e-01	8.7723e-01	1.000000	2
PRMT7	9	7.7787e-01	8.7725e-01	1.000000	2
KDELR1	4	7.7787e-01	8.7725e-01	1.000000	1
CCDC137	6	7.7843e-01	8.7751e-01	1.000000	1
SLC5A2	10	7.7859e-01	8.7759e-01	1.000000	2
HACD1	8	7.7862e-01	8.7760e-01	1.000000	2
SLC5A7	10	7.7864e-01	8.7760e-01	1.000000	2
ADAMTSL4	5	7.7882e-01	8.7767e-01	1.000000	1
CEP290	8	7.7930e-01	8.7790e-01	1.000000	2
PPP6R3	7	7.7942e-01	8.7796e-01	1.000000	1
HIST1H3J	6	7.7949e-01	8.7799e-01	1.000000	1
CSF2RA	5	7.7953e-01	8.7801e-01	1.000000	1
MBD6	12	7.7957e-01	8.7803e-01	1.000000	2
FAM150B	8	7.7991e-01	8.7819e-01	1.000000	1
LOC113230	2	7.8009e-01	8.7828e-01	1.000000	0
PGAP3	7	7.8037e-01	8.7841e-01	1.000000	1
ETV6	11	7.8041e-01	8.7844e-01	1.000000	3
COG2	1	7.8071e-01	8.7857e-01	1.000000	0
CLPP	5	7.8075e-01	8.7859e-01	1.000000	1
CSDE1	9	7.8076e-01	8.7859e-01	1.000000	2
GJB2	10	7.8082e-01	8.7861e-01	1.000000	1
SLC16A5	11	7.8111e-01	8.7876e-01	1.000000	3
negative305	11	7.8134e-01	8.7886e-01	1.000000	3
RAX	3	7.8139e-01	8.7889e-01	1.000000	0
CD200	9	7.8181e-01	8.7909e-01	1.000000	1
PRRT1	7	7.8188e-01	8.7912e-01	1.000000	1
TOLLIP	11	7.8195e-01	8.7915e-01	1.000000	2
BRD1	9	7.8212e-01	8.7922e-01	1.000000	1
PDIA6	8	7.8232e-01	8.7931e-01	1.000000	1
CXorf40B	9	7.8240e-01	8.7935e-01	1.000000	2
TBC1D30	8	7.8255e-01	8.7942e-01	1.000000	2
HTR3C	8	7.8267e-01	8.7949e-01	1.000000	1
PSKH1	8	7.8271e-01	8.7950e-01	1.000000	2
PPIB	9	7.8276e-01	8.7954e-01	1.000000	2
PTPN1	8	7.8277e-01	8.7954e-01	1.000000	2
POC1B-GALNT4	10	7.8277e-01	8.7954e-01	1.000000	2
INHBB	7	7.8284e-01	8.7957e-01	1.000000	1
TMEM86A	8	7.8310e-01	8.7970e-01	1.000000	1
NPTXR	11	7.8311e-01	8.7971e-01	1.000000	3
WBP4	9	7.8318e-01	8.7974e-01	1.000000	1
ADAMTS15	7	7.8320e-01	8.7975e-01	1.000000	1
ROGDI	4	7.8327e-01	8.7978e-01	1.000000	1
NDUFA8	10	7.8339e-01	8.7983e-01	1.000000	2
SUCLG1	9	7.8345e-01	8.7986e-01	1.000000	1
TFAP2E	9	7.8427e-01	8.8023e-01	1.000000	2
INO80E	4	7.8427e-01	8.8023e-01	1.000000	1
PCDHA6	8	7.8449e-01	8.8034e-01	1.000000	1
CSF3	12	7.8457e-01	8.8038e-01	1.000000	3
PPP1R1B	6	7.8485e-01	8.8051e-01	1.000000	1
HOXC8	10	7.8492e-01	8.8054e-01	1.000000	2
SPDYE4	8	7.8501e-01	8.8059e-01	1.000000	2
DNAJC1	6	7.8502e-01	8.8060e-01	1.000000	1
TPCN1	9	7.8516e-01	8.8066e-01	1.000000	1
CLCF1	11	7.8519e-01	8.8068e-01	1.000000	2
RPTOR	12	7.8522e-01	8.8070e-01	1.000000	3
CSNK1E	3	7.8528e-01	8.8073e-01	1.000000	0
HOGA1	8	7.8582e-01	8.8096e-01	1.000000	1
ASNS	5	7.8584e-01	8.8097e-01	1.000000	1
XIRP1	6	7.8589e-01	8.8099e-01	1.000000	1
KDM5A	9	7.8592e-01	8.8101e-01	1.000000	2
ZNF579	7	7.8608e-01	8.8108e-01	1.000000	1
MEIKIN	10	7.8625e-01	8.8116e-01	1.000000	2
MTX3	7	7.8640e-01	8.8122e-01	1.000000	1
ZDHHC3	5	7.8641e-01	8.8122e-01	1.000000	1
ZDHHC19	11	7.8648e-01	8.8126e-01	1.000000	2
PVR	8	7.8651e-01	8.8128e-01	1.000000	2
POLR2E	4	7.8659e-01	8.8131e-01	1.000000	1
LANCL1	2	7.8665e-01	8.8134e-01	1.000000	0
SLC31A2	10	7.8672e-01	8.8138e-01	1.000000	2
OR10H2	8	7.8685e-01	8.8144e-01	1.000000	1
MLYCD	4	7.8688e-01	8.8146e-01	1.000000	1
MS4A10	11	7.8715e-01	8.8158e-01	1.000000	3
SLC5A5	8	7.8716e-01	8.8158e-01	1.000000	2
NEMF	9	7.8728e-01	8.8164e-01	1.000000	1
AP2A1	11	7.8729e-01	8.8164e-01	1.000000	2
MIS18A	9	7.8732e-01	8.8166e-01	1.000000	1
PTGER1	10	7.8736e-01	8.8167e-01	1.000000	1
LENG9	11	7.8737e-01	8.8168e-01	1.000000	2
C3orf80	8	7.8767e-01	8.8182e-01	1.000000	1
RHAG	8	7.8774e-01	8.8185e-01	1.000000	2
ATF7	5	7.8776e-01	8.8186e-01	1.000000	1
SLC36A1	8	7.8780e-01	8.8188e-01	1.000000	1
PFDN4	10	7.8789e-01	8.8192e-01	1.000000	1
RMDN3	7	7.8792e-01	8.8194e-01	1.000000	1
TRIM34	8	7.8799e-01	8.8196e-01	1.000000	2
ZFP42	10	7.8805e-01	8.8199e-01	1.000000	1
NDUFB11	8	7.8816e-01	8.8206e-01	1.000000	2
MCUR1	8	7.8821e-01	8.8208e-01	1.000000	1
CLDN3	8	7.8839e-01	8.8216e-01	1.000000	1
PCDHAC2	9	7.8845e-01	8.8219e-01	1.000000	2
ALKBH3	4	7.8846e-01	8.8220e-01	1.000000	1
CGB8	3	7.8848e-01	8.8220e-01	1.000000	0
C2orf72	8	7.8901e-01	8.8245e-01	1.000000	1
SCARF1	10	7.8906e-01	8.8248e-01	1.000000	2
EML2	8	7.8921e-01	8.8255e-01	1.000000	2
PPAP2C	8	7.8929e-01	8.8260e-01	1.000000	1
PTGIS	8	7.8930e-01	8.8260e-01	1.000000	1
LNX1	7	7.8932e-01	8.8261e-01	1.000000	1
C1orf185	8	7.8939e-01	8.8265e-01	1.000000	1
GAB3	3	7.8941e-01	8.8266e-01	1.000000	0
TWISTNB	11	7.8943e-01	8.8267e-01	1.000000	1
ZNF85	1	7.8944e-01	8.8267e-01	1.000000	0
EPHA8	7	7.8945e-01	8.8268e-01	1.000000	1
NDUFB7	4	7.8981e-01	8.8284e-01	1.000000	1
OR4D9	10	7.8990e-01	8.8289e-01	1.000000	2
KRTAP4-5	8	7.8990e-01	8.8289e-01	1.000000	2
SPINK14	4	7.8999e-01	8.8293e-01	1.000000	1
FGFR3	8	7.9003e-01	8.8295e-01	1.000000	1
EDN2	11	7.9026e-01	8.8306e-01	1.000000	2
KCNT2	2	7.9033e-01	8.8310e-01	1.000000	0
OR5T1	8	7.9069e-01	8.8325e-01	1.000000	1
ISCU	11	7.9069e-01	8.8325e-01	1.000000	3
C4orf22	8	7.9070e-01	8.8325e-01	1.000000	2
GADD45B	9	7.9071e-01	8.8326e-01	1.000000	2
TNS2	8	7.9071e-01	8.8326e-01	1.000000	1
HADH	11	7.9075e-01	8.8328e-01	1.000000	1
PRM2	8	7.9078e-01	8.8330e-01	1.000000	2
COL15A1	10	7.9105e-01	8.8342e-01	1.000000	2
PPP1R3D	1	7.9133e-01	8.8355e-01	1.000000	0
CACNA1F	9	7.9134e-01	8.8355e-01	1.000000	2
GAL3ST3	8	7.9162e-01	8.8370e-01	1.000000	2
ATP1A4	8	7.9171e-01	8.8374e-01	1.000000	1
ADCY9	9	7.9180e-01	8.8378e-01	1.000000	2
PLEKHG2	9	7.9190e-01	8.8383e-01	1.000000	2
CARD10	3	7.9211e-01	8.8391e-01	1.000000	0
RCOR2	11	7.9215e-01	8.8393e-01	1.000000	3
TMEM79	9	7.9232e-01	8.8402e-01	1.000000	2
GAS2	7	7.9254e-01	8.8413e-01	1.000000	1
NIN	10	7.9262e-01	8.8418e-01	1.000000	2
PAPD7	9	7.9263e-01	8.8418e-01	1.000000	2
ZFAND3	5	7.9309e-01	8.8441e-01	1.000000	1
ROBO1	8	7.9319e-01	8.8447e-01	1.000000	2
NKD2	11	7.9353e-01	8.8462e-01	1.000000	3
THUMPD1	8	7.9357e-01	8.8464e-01	1.000000	1
ST6GALNAC4	9	7.9361e-01	8.8466e-01	1.000000	2
ANAPC16	10	7.9367e-01	8.8469e-01	1.000000	2
LHX8	11	7.9374e-01	8.8472e-01	1.000000	3
EMC1	8	7.9376e-01	8.8473e-01	1.000000	2
CHCHD6	8	7.9415e-01	8.8494e-01	1.000000	2
CTTNBP2	10	7.9416e-01	8.8494e-01	1.000000	2
SLC25A18	7	7.9455e-01	8.8513e-01	1.000000	1
MOSPD3	5	7.9456e-01	8.8513e-01	1.000000	1
SUB1	11	7.9471e-01	8.8521e-01	1.000000	3
OSBPL10	8	7.9477e-01	8.8524e-01	1.000000	2
TRIM9	8	7.9482e-01	8.8527e-01	1.000000	2
DAND5	7	7.9500e-01	8.8535e-01	1.000000	1
MEX3A	6	7.9505e-01	8.8538e-01	1.000000	1
PRSS22	7	7.9517e-01	8.8544e-01	1.000000	1
REPS1	8	7.9574e-01	8.8570e-01	1.000000	2
TWF2	10	7.9577e-01	8.8572e-01	1.000000	2
SLC38A2	8	7.9597e-01	8.8582e-01	1.000000	2
FAM13B	11	7.9613e-01	8.8591e-01	1.000000	3
LOC388780	9	7.9629e-01	8.8599e-01	1.000000	1
DNAJB6	8	7.9633e-01	8.8601e-01	1.000000	2
GCM1	10	7.9644e-01	8.8607e-01	1.000000	1
DRAM2	9	7.9651e-01	8.8610e-01	1.000000	1
LSM11	11	7.9654e-01	8.8611e-01	1.000000	1
HIST1H2AM	8	7.9672e-01	8.8620e-01	1.000000	2
TMEM151B	2	7.9675e-01	8.8622e-01	1.000000	0
DMRTB1	10	7.9685e-01	8.8626e-01	1.000000	2
DYDC2	7	7.9687e-01	8.8627e-01	1.000000	1
MYB	6	7.9699e-01	8.8631e-01	1.000000	1
RAD23A	11	7.9708e-01	8.8636e-01	1.000000	2
SLAMF7	2	7.9711e-01	8.8637e-01	1.000000	0
DCAF15	9	7.9767e-01	8.8663e-01	1.000000	2
PCNA	6	7.9775e-01	8.8667e-01	1.000000	1
DGCR8	7	7.9794e-01	8.8677e-01	1.000000	1
TEX12	6	7.9795e-01	8.8677e-01	1.000000	1
CCDC22	9	7.9798e-01	8.8679e-01	1.000000	1
GUK1	9	7.9798e-01	8.8679e-01	1.000000	2
WDFY4	10	7.9799e-01	8.8680e-01	1.000000	1
HDAC3	9	7.9811e-01	8.8685e-01	1.000000	2
PHF2	6	7.9814e-01	8.8687e-01	1.000000	1
TMEM187	8	7.9818e-01	8.8689e-01	1.000000	2
HLA-G	10	7.9820e-01	8.8690e-01	1.000000	2
MRPS18B	9	7.9833e-01	8.8697e-01	1.000000	1
CCDC114	7	7.9837e-01	8.8699e-01	1.000000	1
ZNF319	9	7.9837e-01	8.8699e-01	1.000000	2
PCMTD1	7	7.9843e-01	8.8703e-01	1.000000	1
PSMD14	10	7.9855e-01	8.8708e-01	1.000000	2
CX3CL1	8	7.9862e-01	8.8712e-01	1.000000	2
ZCCHC18	9	7.9864e-01	8.8713e-01	1.000000	2
LEUTX	8	7.9878e-01	8.8721e-01	1.000000	1
ZNF580	7	7.9879e-01	8.8721e-01	1.000000	1
PLS3	5	7.9903e-01	8.8734e-01	1.000000	1
MAST2	8	7.9903e-01	8.8734e-01	1.000000	2
CCDC17	2	7.9915e-01	8.8739e-01	1.000000	0
RAD9B	6	7.9917e-01	8.8740e-01	1.000000	1
FAM3A	8	7.9922e-01	8.8743e-01	1.000000	1
CDADC1	9	7.9923e-01	8.8744e-01	1.000000	2
NOMO2	4	7.9935e-01	8.8749e-01	1.000000	1
RIC1	2	7.9944e-01	8.8754e-01	1.000000	0
DDX18	7	7.9967e-01	8.8765e-01	1.000000	1
PGBD3	7	7.9970e-01	8.8766e-01	1.000000	1
EFCAB12	10	7.9977e-01	8.8770e-01	1.000000	2
ORMDL3	6	8.0012e-01	8.8786e-01	1.000000	1
PAX3	6	8.0026e-01	8.8793e-01	1.000000	1
TMEM119	9	8.0047e-01	8.8804e-01	1.000000	2
CRAT	9	8.0053e-01	8.8807e-01	1.000000	1
CRIPT	10	8.0067e-01	8.8814e-01	1.000000	1
RSL1D1	9	8.0077e-01	8.8819e-01	1.000000	1
VKORC1L1	10	8.0084e-01	8.8823e-01	1.000000	2
TRIM62	8	8.0088e-01	8.8824e-01	1.000000	2
KLHL29	10	8.0099e-01	8.8829e-01	1.000000	2
H1FNT	10	8.0104e-01	8.8832e-01	1.000000	2
TOX3	5	8.0124e-01	8.8842e-01	1.000000	1
OR1L4	10	8.0132e-01	8.8845e-01	1.000000	2
CBY1	8	8.0141e-01	8.8850e-01	1.000000	2
ZNF281	4	8.0143e-01	8.8850e-01	1.000000	1
CCDC151	9	8.0162e-01	8.8859e-01	1.000000	1
SLC20A1	9	8.0185e-01	8.8872e-01	1.000000	2
PRSS8	9	8.0191e-01	8.8874e-01	1.000000	2
NOS3	5	8.0198e-01	8.8878e-01	1.000000	1
EGFL8	8	8.0207e-01	8.8882e-01	1.000000	2
FGF1	8	8.0226e-01	8.8890e-01	1.000000	1
C1orf54	11	8.0234e-01	8.8895e-01	1.000000	2
HSD17B1	2	8.0243e-01	8.8899e-01	1.000000	0
ADGRF5	11	8.0255e-01	8.8906e-01	1.000000	3
ALKBH2	4	8.0264e-01	8.8911e-01	1.000000	1
METTL17	2	8.0266e-01	8.8912e-01	1.000000	0
NOSIP	9	8.0308e-01	8.8931e-01	1.000000	2
SENP7	8	8.0316e-01	8.8935e-01	1.000000	1
NCKIPSD	1	8.0323e-01	8.8938e-01	1.000000	0
AGPAT1	7	8.0324e-01	8.8939e-01	1.000000	1
FOXD4	8	8.0338e-01	8.8946e-01	1.000000	1
DYNLT3	10	8.0340e-01	8.8947e-01	1.000000	2
ABCA2	4	8.0359e-01	8.8956e-01	1.000000	1
ANPEP	12	8.0364e-01	8.8959e-01	1.000000	3
LLGL2	6	8.0370e-01	8.8961e-01	1.000000	1
GPC3	5	8.0387e-01	8.8969e-01	1.000000	1
negative309	5	8.0405e-01	8.8978e-01	1.000000	1
MFAP1	11	8.0406e-01	8.8978e-01	1.000000	3
ZXDC	5	8.0445e-01	8.8999e-01	1.000000	1
SMIM21	4	8.0449e-01	8.9001e-01	1.000000	1
ZNF689	8	8.0462e-01	8.9008e-01	1.000000	2
PNPT1	8	8.0470e-01	8.9013e-01	1.000000	1
C1S	11	8.0494e-01	8.9026e-01	1.000000	3
XRCC6BP1	7	8.0497e-01	8.9027e-01	1.000000	1
C16orf96	10	8.0503e-01	8.9030e-01	1.000000	1
ZBED1	5	8.0506e-01	8.9032e-01	1.000000	1
PLAGL1	9	8.0508e-01	8.9033e-01	1.000000	1
MTURN	11	8.0509e-01	8.9033e-01	1.000000	2
NKX2-1	5	8.0516e-01	8.9037e-01	1.000000	1
CYP4F11	2	8.0532e-01	8.9043e-01	1.000000	0
NOVA2	4	8.0533e-01	8.9044e-01	1.000000	1
LRRC14B	10	8.0559e-01	8.9057e-01	1.000000	2
VSIG10	10	8.0560e-01	8.9058e-01	1.000000	2
RNF20	11	8.0560e-01	8.9058e-01	1.000000	2
EID2	4	8.0572e-01	8.9064e-01	1.000000	1
PPIH	5	8.0587e-01	8.9071e-01	1.000000	1
EIF3C	7	8.0600e-01	8.9077e-01	1.000000	1
PRKCZ	8	8.0612e-01	8.9083e-01	1.000000	1
CCPG1	6	8.0616e-01	8.9085e-01	1.000000	1
MCCC2	8	8.0621e-01	8.9088e-01	1.000000	1
S100A14	10	8.0630e-01	8.9092e-01	1.000000	2
TSSK1B	8	8.0635e-01	8.9095e-01	1.000000	2
MZT1	10	8.0638e-01	8.9096e-01	1.000000	1
HIST1H2AC	8	8.0658e-01	8.9105e-01	1.000000	2
ADAMTSL5	9	8.0670e-01	8.9110e-01	1.000000	2
XK	9	8.0677e-01	8.9113e-01	1.000000	1
PIDD1	8	8.0680e-01	8.9114e-01	1.000000	1
ADAD1	8	8.0693e-01	8.9122e-01	1.000000	1
ZNF586	5	8.0693e-01	8.9123e-01	1.000000	1
CCNE2	10	8.0703e-01	8.9127e-01	1.000000	2
CRTC1	8	8.0704e-01	8.9128e-01	1.000000	1
MTMR9	7	8.0706e-01	8.9129e-01	1.000000	1
CENPH	10	8.0706e-01	8.9129e-01	1.000000	2
PDAP1	7	8.0710e-01	8.9131e-01	1.000000	1
KRT33B	7	8.0713e-01	8.9132e-01	1.000000	1
STK25	10	8.0739e-01	8.9144e-01	1.000000	1
HTRA1	9	8.0744e-01	8.9147e-01	1.000000	2
HLA-DRA	11	8.0767e-01	8.9157e-01	1.000000	1
C3orf84	7	8.0797e-01	8.9172e-01	1.000000	1
RPLP2	10	8.0808e-01	8.9178e-01	1.000000	1
ARHGAP36	5	8.0817e-01	8.9182e-01	1.000000	1
IDH1	5	8.0820e-01	8.9183e-01	1.000000	1
C21orf2	11	8.0823e-01	8.9185e-01	1.000000	2
HADHA	5	8.0864e-01	8.9202e-01	1.000000	1
MTHFD1L	11	8.0869e-01	8.9204e-01	1.000000	2
ATP5SL	6	8.0870e-01	8.9205e-01	1.000000	1
PDZD9	9	8.0881e-01	8.9210e-01	1.000000	2
ELP2	12	8.0899e-01	8.9218e-01	1.000000	2
KIAA0232	9	8.0904e-01	8.9221e-01	1.000000	1
PFDN6	6	8.0910e-01	8.9224e-01	1.000000	1
TMIE	9	8.0936e-01	8.9235e-01	1.000000	2
OR2T3	9	8.0937e-01	8.9236e-01	1.000000	2
HSPD1	9	8.0951e-01	8.9243e-01	1.000000	2
SLC24A4	9	8.0954e-01	8.9245e-01	1.000000	2
ITPK1	7	8.0959e-01	8.9247e-01	1.000000	1
MORN1	10	8.0968e-01	8.9251e-01	1.000000	2
FAXC	5	8.0971e-01	8.9252e-01	1.000000	1
KRT16	7	8.0972e-01	8.9253e-01	1.000000	1
SYT6	10	8.0975e-01	8.9254e-01	1.000000	1
PER3	10	8.0978e-01	8.9255e-01	1.000000	2
ADARB2	8	8.0981e-01	8.9257e-01	1.000000	2
RAB3GAP2	8	8.0999e-01	8.9264e-01	1.000000	1
TMEM65	8	8.1008e-01	8.9268e-01	1.000000	2
negative252	11	8.1010e-01	8.9269e-01	1.000000	2
IMP3	9	8.1043e-01	8.9286e-01	1.000000	2
DACT1	8	8.1059e-01	8.9293e-01	1.000000	2
SNRNP200	11	8.1083e-01	8.9304e-01	1.000000	2
GLIS1	9	8.1088e-01	8.9307e-01	1.000000	2
PIWIL4	7	8.1089e-01	8.9307e-01	1.000000	1
RHOBTB2	8	8.1090e-01	8.9308e-01	1.000000	1
PRSS35	7	8.1103e-01	8.9314e-01	1.000000	1
ZNF541	2	8.1120e-01	8.9321e-01	1.000000	0
OPA3	9	8.1136e-01	8.9329e-01	1.000000	2
PLSCR3	6	8.1148e-01	8.9335e-01	1.000000	1
CPT1C	12	8.1152e-01	8.9337e-01	1.000000	3
ZNF461	9	8.1154e-01	8.9338e-01	1.000000	1
SPIN3	8	8.1163e-01	8.9342e-01	1.000000	2
TARSL2	6	8.1188e-01	8.9353e-01	1.000000	1
CDCA7	9	8.1198e-01	8.9358e-01	1.000000	2
DAO	11	8.1207e-01	8.9362e-01	1.000000	2
COL9A1	5	8.1217e-01	8.9366e-01	1.000000	1
TRMT12	9	8.1217e-01	8.9366e-01	1.000000	1
UBLCP1	11	8.1218e-01	8.9367e-01	1.000000	2
PTPRT	10	8.1227e-01	8.9371e-01	1.000000	1
PCGF3	8	8.1228e-01	8.9371e-01	1.000000	1
E2F1	9	8.1228e-01	8.9371e-01	1.000000	1
FZD2	8	8.1234e-01	8.9374e-01	1.000000	2
SLC29A1	5	8.1253e-01	8.9381e-01	1.000000	1
ATP5J2	5	8.1261e-01	8.9385e-01	1.000000	1
BUB3	7	8.1266e-01	8.9387e-01	1.000000	1
SCN7A	8	8.1270e-01	8.9389e-01	1.000000	2
PTCD3	9	8.1276e-01	8.9392e-01	1.000000	2
TMEM200C	9	8.1289e-01	8.9399e-01	1.000000	2
PRMT2	9	8.1294e-01	8.9401e-01	1.000000	2
MEF2BNB	8	8.1301e-01	8.9404e-01	1.000000	2
LRRC8C	10	8.1318e-01	8.9413e-01	1.000000	2
GPR148	10	8.1323e-01	8.9415e-01	1.000000	2
FOXD1	6	8.1327e-01	8.9417e-01	1.000000	1
MGRN1	2	8.1330e-01	8.9418e-01	1.000000	0
SLC26A3	10	8.1340e-01	8.9424e-01	1.000000	2
RASAL3	9	8.1355e-01	8.9431e-01	1.000000	2
NXPH1	10	8.1358e-01	8.9433e-01	1.000000	2
HFE	4	8.1368e-01	8.9438e-01	1.000000	1
NGEF	2	8.1394e-01	8.9448e-01	1.000000	0
FNDC5	4	8.1420e-01	8.9461e-01	1.000000	1
METTL10	9	8.1439e-01	8.9471e-01	1.000000	2
MAD1L1	6	8.1444e-01	8.9473e-01	1.000000	1
TDRD3	11	8.1444e-01	8.9473e-01	1.000000	2
GGT5	1	8.1452e-01	8.9476e-01	1.000000	0
MMD	9	8.1454e-01	8.9477e-01	1.000000	1
ARFRP1	8	8.1464e-01	8.9482e-01	1.000000	1
HSPB2	7	8.1468e-01	8.9484e-01	1.000000	1
C19orf43	3	8.1489e-01	8.9493e-01	1.000000	0
OR52E6	9	8.1496e-01	8.9497e-01	1.000000	2
WFDC1	5	8.1522e-01	8.9508e-01	1.000000	1
MPZL3	9	8.1537e-01	8.9514e-01	1.000000	1
DSTN	8	8.1554e-01	8.9523e-01	1.000000	2
SMARCD1	9	8.1639e-01	8.9563e-01	1.000000	1
PIGH	6	8.1640e-01	8.9564e-01	1.000000	1
SERINC3	9	8.1648e-01	8.9568e-01	1.000000	1
PROM1	7	8.1652e-01	8.9570e-01	1.000000	1
PXMP2	6	8.1664e-01	8.9576e-01	1.000000	1
LMAN2L	12	8.1673e-01	8.9580e-01	1.000000	1
PKD2L2	8	8.1674e-01	8.9581e-01	1.000000	1
KLHL17	6	8.1695e-01	8.9590e-01	1.000000	1
ITCH	7	8.1718e-01	8.9600e-01	1.000000	1
HGF	10	8.1735e-01	8.9607e-01	1.000000	2
CD19	8	8.1736e-01	8.9607e-01	1.000000	1
NRP1	6	8.1736e-01	8.9607e-01	1.000000	1
MRPL43	8	8.1737e-01	8.9608e-01	1.000000	2
ARHGDIG	9	8.1744e-01	8.9612e-01	1.000000	1
